City,GNIS,Physical Address,Data Source,Building,Building Type,Square Feet,Audited,Audit Notes,Retrofits Done,Retrofit Notes,Fuel Oil,HW District,Electric,Natural Gas,Propane,Biomass,Fuel Oil Post,HW District Post,Electric Post,Natural Gas Post,Propane Post,Biomass Post,implementation cost
Chignik Lake,1893911,FALSE,Regional Planners,"Post Office, Store, & Dwelling",Office,,No,,,,,,,,,,,,,,,,
Chignik Lake,1893911,FALSE,Regional Planners,Metal Shop,Other,2500,No,,,,,,,,,,,,,,,,
Chignik Lake,1893911,FALSE,Regional Planners,Pump House,Other,12000,No,,,,,,,,,,,,,,,,
Chignik Lake,1893911,FALSE,Regional Planners,Code Red Bldg.,Other,,No,,,,,,,,,,,,,,,,
Chignik Lake,1893911,FALSE,Regional Planners,Teacher Housing,Other,,No,,,,,,,,,,,,,,,,
Chignik Lake,1893911,FALSE,Regional Planners,Church,Public Assembly,1920,No,,,,,,,,,,,,,,,,
Chignik Lake,1893911,FALSE,Regional Planners,Community Bldg.,Public Assembly,,No,,,,,,,,,,,,,,,,
Chignik Lake,1893911,FALSE,Regional Planners,Russian Orthodox Church,Public Assembly,,No,,,,,,,,,,,,,,,,
Chignik Lake,1893911,FALSE,Regional Planners,Subsistence Bldg./Teen Center,Public Assembly,,No,,,,,,,,,,,,,,,,
Chignik Lake,1893911,FALSE,Regional Planners,Store,Retail - Other,,No,,,,,,,,,,,,,,,,
Chignik Lake,1893911,FALSE,Regional Planners,Equipment Storage,Warehousing,800,No,,,,,,,,,,,,,,,,
Chignik Lake,1893911,FALSE,Regional Planners,State of AK Storage Building,Warehousing,1104,No,,,,,,,,,,,,,,,,
Chignik Lake,1893911,FALSE,Regional Planners,Boat Storage Area,Warehousing,,No,,,,,,,,,,,,,,,,
Chignik Lake,1893911,FALSE,Regional Planners,DOT Grader Storage,Warehousing,,No,,,,,,,,,,,,,,,,
Chignik Lake,1893911,FALSE,Regional Planners,Power Plant/Water Laundry,Water & Sewer,,No,,,,,,,,,,,,,,,,
Chignik Lake,1893911,FALSE,Regional Planners,Washeteria,Water & Sewer,,No,,,,,,,,,,,,,,,,
Chiniak,1866935,36158 Chiniak HW,End Use Study,chiniak School,Education - K - 12,8450,No,,,,3000,,37856,,,,,,,,,,
Chistochina,1400333,0,End Use Study,Chistochina School,Education - K - 12,5640,No,,,,3465,,20165,,,,,,,,,,
Chistochina,1400333,FALSE,Regional Planners,Elementary School,Education - K - 12,,No,,,,,,,,,,,,,,,,
Chistochina,1400333,0,End Use Study,CRNA clinic space,Health Care - Hospitals,200,No,,,,,,,,,,,,,,,,
Chistochina,1400333,FALSE,Regional Planners,Village Office/Clinic,Health Care - Hospitals,,No,,,,,,,,,,,,,,,,
Chistochina,1400333,0,End Use Study,Cheeshna Admin Office,Office,600,No,,,,,,,,,,,,,,,,
Chistochina,1400333,0,End Use Study,MSTC admin office,Office,600,No,,,,,,,,,,,,,,,,
Chistochina,1400333,FALSE,Regional Planners,MSTC Offices,Office,,No,,,,,,,,,,,,,,,,
Chistochina,1400333,0,End Use Study,EPA building,Other,600,No,,,,,,,,,,,,,,,,
Chistochina,1400333,FALSE,Regional Planners,Dumpster/Recycling Center,Other,,No,,,,,,,,,,,,,,,,
Chistochina,1400333,FALSE,Regional Planners,Power & Tel. Generator,Other,,No,,,,,,,,,,,,,,,,
Chistochina,1400333,FALSE,Regional Planners,Rec. Center ,Other,,No,,,,,,,,,,,,,,,,
Chistochina,1400333,FALSE,Regional Planners,RV/Campground,Other,,No,,,,,,,,,,,,,,,,
Chistochina,1400333,N. Tuttu St.,End Use Study,Community Hall,Public Assembly,6000,No,,,,,,,,,,,,,,,,
Chistochina,1400333,FALSE,Regional Planners,Church,Public Assembly,,No,,,,,,,,,,,,,,,,
Chistochina,1400333,FALSE,Regional Planners,Fire Equip. Storage,Public Safety,,No,,,,,,,,,,,,,,,,
Chitina,1400337,FALSE,Regional Planners,Gilpatrick's Hotel Chitina,Accommodation Services,8000,No,,,,,,,,,,,,,,,,
Chitina,1400337,FALSE,Regional Planners,Gilpatrick's Hotel,Accommodation Services,13500,No,,,,,,,,,,,,,,,,
Chitina,1400337,FALSE,Regional Planners,Uncle Tom's Tavern,Food Service and Drinking Places,,No,,,,,,,,,,,,,,,,
Chitina,1400337,FALSE,Regional Planners,Chitina Health Clinic,Health Care - Hospitals,2500,No,,,,,,,,,,,,,,,,
Chitina,1400337,FALSE,Regional Planners,Chitina Corporation Office,Office,360,No,,,,,,,,,,,,,,,,
Chitina,1400337,FALSE,Regional Planners,Post Office,Office,576,No,,,,,,,,,,,,,,,,
Chitina,1400337,0,End Use Study,Administrative Trailor,Office,720,No,,,,,,1459,,,,,,,,,,
Chitina,1400337,0,End Use Study,COPPER RIVER CAMPGROUND,Other,72,No,,,,,,,,,,,,,,,,
Chitina,1400337,0,End Use Study,O'BRIEN CREEK CAMPGROUND,Other,72,No,,,,,,,,,,,,,,,,
Chitina,1400337,FALSE,Regional Planners,Generator Building,Other,280,No,,,,,,,,,,,,,,,,
Chitina,1400337,0,End Use Study,Taral Building,Other,540,No,,,,,,,,,,,,,,,,
Chitina,1400337,Mile 33 Edgerton Hwy,End Use Study,Spirit Mountain Artworks,Other,1500,No,,,,,,,,,,,,,,,,
Chitina,1400337,FALSE,ARIS,SREB Building --2523001098*Northern Region,Other,2400,No,,,,2298.052555,,,,,,,,,,,,
Chitina,1400337,FALSE,ARIS,Maintenance Shop --2523000183*Northern Region,Other,3600,No,,,,2303.833577,,31056.2795,,,,,,,,,,
Chitina,1400337,Corner of Edgerton Hwy and O'Brien Creek Road,End Use Study,Chitina 1 Stop,Other,,No,,,,,,,,,,,,,,,,
Chitina,1400337,FALSE,Regional Planners,Fire Hall,Public Assembly,1200,No,,,,,,,,,,,,,,,,
Chitina,1400337,FALSE,Regional Planners,Holiness Church,Public Assembly,1200,No,,,,,,,,,,,,,,,,
Chitina,1400337,FALSE,Regional Planners,Chitina Community Hall,Public Assembly,2800,No,,,,,,,,,,,,,,,,
Chitina,1400337,FALSE,ARIS,Chitina BunkhouseDept. of Fish & Game,Residential - Multi-Family,600,No,,,,,,466.5041985,,,,,,,,,,
Chitina,1400337,"Mile 32.4 Edgerton Hwy, Chitina",End Use Study,Wrangell View Store,Retail - Other,400,No,,,,794,,10528,,,,,,,,,,
Chitina,1400337,0,End Use Study,SAND SHED,Warehousing,2240,No,,,,,,,,,,,,,,,,
Chuathbaluk,1400376,FALSE,ARIS,Crow Village Sam School (CVSS)Kuspuk School District,Education - K - 12,10451.5,No,,,,3756.218978,,27629.91504,,,,,,,,,,
Chuathbaluk,1400376,FALSE,ARIS,Chuathbaluk Health ClinicTribal Government - ANTHC,Health Care - Hospitals,2068,No,,,,,,12396.61172,,,,,,,,,,
Chuathbaluk,1400376,FALSE,ANTHC,,Health Care - Hospitals,2068,No,,,,889,,28340,,,,971,,11826,,,,9070
Chuathbaluk,1400376,0,End Use Study,CITY BUILDING,Office,1000,No,,,,,,,,,,,,,,,,
Chuathbaluk,1400376,FALSE,Regional Planners,Tribal Office,Office,1265,Yes,Yes,,,,,,,,,,,,,,,
Chuathbaluk,1400376,FALSE,ANTHC,,Office,1265,No,,,,738,,7149,,,,540,,4903,,,,9282
Chuathbaluk,1400376,FALSE,Regional Planners,Lift Station,Other,225,Yes,Yes,,,,,,,,,,,,,,,
Chuathbaluk,1400376,FALSE,Regional Planners,SRE Building --1,Other,960,No,,,,,,,,,,,,,,,,
Chuathbaluk,1400376,FALSE,Regional Planners,SRE Building --2 (Heated),Other,,No,,,,,,,,,,,,,,,,
Chuathbaluk,1400376,FALSE,Regional Planners,Chapel,Public Assembly,1200,No,,,,,,,,,,,,,,,,
Chuathbaluk,1400376,FALSE,Regional Planners,Grocery Store,Retail - Other,950,No,,,,,,,,,,,,,,,,
Chuathbaluk,1400376,FALSE,Regional Planners,Water Treatment Plant,Water & Sewer,621,Yes,Yes,,,,,,,,,,,,,,,
Circle,1400404,0,End Use Study,Circle K-12 School,Education - K - 12,9206,No,,,,10766,,70131,,184,,,,,,,,
Circle,1400404,FALSE,Regional Planners,Clinic,Health Care - Hospitals,,No,,,,,,,,,,,,,,,,
Circle,1400404,500 PHILLIPS ST,End Use Study,Post Office,Office,600,No,,,,650,,13474,,,,,,,,,,
Circle,1400404,FALSE,Regional Planners,Tribal Office,Office,,No,,,,,,,,,,,,,,,,
Circle,1400404,0,End Use Study,Holy Trinity Church,Public Assembly,320,No,,,,,,,,,,,,,,,,
Circle,1400404,FALSE,Regional Planners,Community Hall,Public Assembly,,No,,,,,,,,,,,,,,,,
Circle,1400404,FALSE,Regional Planners,Fire Hall,Public Assembly,,No,,,,,,,,,,,,,,,,
Circle,1400404,FALSE,Regional Planners,VPSO Housing,Public Safety,,No,,,,,,,,,,,,,,,,
Circle,1400404,0,End Use Study,Warehouseæ,Warehousing,1575,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,School Fuel Pumphouse,Education - K - 12,64,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,School Storage Bldg,Education - K - 12,265,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,School,Education - K - 12,9676,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Clinic,Health Care - Hospitals,1604,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Village Council Clinic & Center,Health Care - Hospitals,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,City Office,Office,419,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Office,Office,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Old Post Office,Office,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Village Council Office 1,Office,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Village Council Office 2,Office,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Powerhouse,Other,616,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Maint. Shop,Other,880,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,SRE Bldg 2 West (Heated),Other,1250,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Carpenter Shop,Other,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Commercial Steakhouse,Other,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Fishery Connexes,Other,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Laundromat,Other,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Rental House,Other,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Saguyak Inc. Bldg.,Other,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,USPO,Other,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Watchman House,Other,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Way Station,Other,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Catholic Church,Public Assembly,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Old Mess Hall,Public Assembly,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Old Movie Hall,Public Assembly,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Village Council Camp,Public Assembly,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Fisherman Bunkhouse,Residential - Multi-Family,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Mechanic Bunkhouse,Residential - Multi-Family,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Old Bunkhouse,Residential - Multi-Family,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Store,Retail - Other,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Cold Storage,Warehousing,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Mechanist Generator/Storage,Warehousing,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,State Storage Bldg 1,Warehousing,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,State Storage Bldg 2,Warehousing,,No,,,,,,,,,,,,,,,,
Clark's Point,1400426,FALSE,Regional Planners,Storage/Bunk,Warehousing,,No,,,,,,,,,,,,,,,,
Coffman Cove,1669437,Windrow Ave,Southeast Conference/Renewable Energy Alaska Project,17 - Bunkhouse,Accommodation Services,2500,,,,,,,,,,,,,,,,,
Coffman Cove,1669437,281 NE Loggers Ln.   NF-3030?,Southeast Conference/Renewable Energy Alaska Project,31-Paradise Found Lodge,Accommodation Services,,,,,,,,,,,,,,,,,,
Coffman Cove,1669437,,Southeast Conference/Renewable Energy Alaska Project,33-Weatherbees Lodging - Multiple buildings,Accommodation Services,,,,,,,,,,,,,,,,,,
Coffman Cove,1669437,Coho Dr.,Southeast Conference/Renewable Energy Alaska Project,35 - Alaskan Lodge and Retreat,Accommodation Services,,,,,,,,,,,,,,,,,,
Coffman Cove,1669437,"P.O. Box 18002Coffman Cove, AK 99918",End Use Study,Howard Valentine K-12 School,Education - K - 12,9708,No,,,,2839,,40016,,,,,,,,,,
Coffman Cove,1669437,Harbor Ave.,Southeast Conference/Renewable Energy Alaska Project,20-Bait Box Restaurant,Food Service and Drinking Places,500,,,,,,,,,,,,,,,,,
Coffman Cove,1669437,312 Harbor Ave,Southeast Conference/Renewable Energy Alaska Project,16 - Rain Country Liquor Store and Doghouse Saloon,Food Service and Drinking Places,1500,,,,,,,,,,,,,,,,,
Coffman Cove,1669437,Coho Dr. and Mountain View,Southeast Conference/Renewable Energy Alaska Project,27-Clinic,Health Care - Hospitals,800,,,,,,,,,,,,,,,,,
Coffman Cove,1669437,FALSE,ARIS,Coffman Cove Post Office,Office,500,No,,,,206.0934307,,3696.533269,,,,,,,,,,
Coffman Cove,1669437,Harbor Ave.,Southeast Conference/Renewable Energy Alaska Project,34 - Harbor Building,Office,625,,,,,,,,,,,,,,,,,
Coffman Cove,1669437,102 Denali Ave.,Southeast Conference/Renewable Energy Alaska Project,13-City Hall,Office,800,,,,,,,,,,,,,,,,,
Coffman Cove,1669437,FALSE,ARIS,Coffman Cove Business Training Center,Office,840,No,,,,252.5824818,,2982.526843,,,,,,,,,,
Coffman Cove,1669437,FALSE,ARIS,Coffman Cove City Office,Office,920,No,,,,377.789781,,7899.571096,,,,,,,,,,
Coffman Cove,1669437,FALSE,ARIS,Coffman Cove Ferry Terminal,Other,1200,No,,,,311.5007299,,11613.60452,,,,,,,,,,
Coffman Cove,1669437,FALSE,ARIS,Coffman Cove City Shop,Other,2000,No,,,,574.7781022,,9453.585082,,,,,,,,,,
Coffman Cove,1669437,FALSE,ARIS,Coffman Cove Building*Southeast Region,Other,2200,No,,,,983.1591241,,41177.37059,,,,,,,,,,
Coffman Cove,1669437,Bayview Ave.,Southeast Conference/Renewable Energy Alaska Project,32 - Snow Pass Seafoods,Other,2450,,,,,,,,,,,,,,,,,
Coffman Cove,1669437,,Southeast Conference/Renewable Energy Alaska Project,29-Laundry/Shower,Other,,,,,,,,,,,,,,,,,,
Coffman Cove,1669437,Oceanview St.,Southeast Conference/Renewable Energy Alaska Project,30-DOT Other Shop,Other,,,,,,,,,,,,,,,,,,
Coffman Cove,1669437,,Regional Planners,DOT Maintenance Shop,Other,,No,,,,,,,,,,,,,,,,
Coffman Cove,1669437,"105A Sea Otter Dr.Coffman Cove, AK 99918",End Use Study,New Covenant Alliance Church,Public Assembly,960,No,,,,200,,,,,,,,,,,,
Coffman Cove,1669437,FALSE,,Coffman Cove Library,Public Assembly,1120,No,,,,425.4832117,,7411.066699,,,,,,,,,,
Coffman Cove,1669437,Coho Dr.,Southeast Conference/Renewable Energy Alaska Project,28 - Baptist Church,Public Assembly,,,,,,,,,,,,,,,,,,
Coffman Cove,1669437,0,End Use Study,Community Building,Public Assembly,,No,,,,,,,,,,,,,,,,
Coffman Cove,1669437,0,End Use Study,Recreational Center,Public Assembly,,No,,,,,,,,,,,,,,,,
Coffman Cove,1669437,Zarembo Dr.,Southeast Conference/Renewable Energy Alaska Project,7 - Fire Hall,Public Safety,1000,,,,,,,,,,,,,,,,,
Coffman Cove,1669437,Below School,Southeast Conference/Renewable Energy Alaska Project,26-Teacher Housing,Residential - Multi-Family,1800,,,,,,,,,,,,,,,,,
Coffman Cove,1669437,101 A SW Harbor Ave.,Southeast Conference/Renewable Energy Alaska Project,15 - Riggin Shack,Retail - Other,784,,,,,,,,,,,,,,,,,
Coffman Cove,1669437,FALSE,ARIS,Coffman Cove Storage & EMSCoffman Cove,Warehousing,900,No,,,,332.0715328,,2836.025524,,,,,,,,,,
Coffman Cove,1669437,Zarembo Dr.,Southeast Conference/Renewable Energy Alaska Project,8-City Warehouse / Boiler Room,Warehousing,1080,,,,,,,,,,,,,,,,,
Coffman Cove,1669437,Fairbanks Ave.,Southeast Conference/Renewable Energy Alaska Project,25-City Storage?,Warehousing,,,,,,,,,,,,,,,,,,
Coffman Cove,1669437,Chum Creek Drive,Southeast Conference/Renewable Energy Alaska Project,24 - Water Treatment Plant,Water & Sewer,1200,,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,,Trailer Bunkhouse,Accommodation Services,616,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,,HOUSING,Accommodation Services,1632,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,AEA Personnel,Cold Bay Lodge - 4 Bldgs,Accommodation Services,8112,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,0,End Use Study,Cold Bay School,Education - K - 12,10000,No,,,,5767,,57447,,,,,,,,,,
Cold Bay,1418448,FALSE,AEA Personnel,Cold Bay Bearfoot Inn Store Bar Hotel,Food Service and Drinking Places,8160,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,0,End Use Study,Clinic,Health Care - Hospitals,3400,No,,,,1682,,22036,,,,,,,,,,
Cold Bay,1418448,FALSE,AEA Personnel,Cold Bay Clinic,Health Care - Nursing/Residential Care,3364,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,AEA Personnel,Cold Bay SofA Firshery Office,Office,1440,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,AEA Personnel,Cold Bay G&K Power Office,Office,2664,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,AEA Personnel,Cold Bay Post Office,Office,3600,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,AEA Personnel,Cold Bay USFWS,Office,3780,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,AEA Personnel,Cold Bay Borough Terminal Bldg - FAA NOAA,Office,11232,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,0,End Use Study,Gas Pump House,Other,64,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,AEA Personnel,Cold Bay Frosty Fuel Shop,Other,1428,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,Regional Planners,Living Quarters 4,Other,1820,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,Regional Planners,Living Quarters 5,Other,1820,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,Regional Planners,Living Quarters 6,Other,1820,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,Regional Planners,Living Quarters 9,Other,1820,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,Public Works Road,End Use Study,City Shop,Other,2000,No,,,,1804,,,,,,,,,,,,
Cold Bay,1418448,FALSE,AEA Personnel,Cold Bay SofA Garage/Shop,Other,2240,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,Regional Planners,City Housing Duplex,Other,2400,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,AEA Personnel,Cold Bay FAA Garage Shop,Other,3300,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,AEA Personnel,Cold Bay US Coast Guard hangar,Other,4320,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,AEA Personnel,Cold Bay SofA Shop,Other,4988,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,ARIS,Maintenance Shop/SEF --2533000211*Central Region,Other,5400,No,,,,9698.145985,,,,,,,,,,,,
Cold Bay,1418448,FALSE,ARIS,Old CFR Building --U253300850*Central Region,Other,5560,No,,,,2286.394161,,,,,,,,,,,,
Cold Bay,1418448,FALSE,AEA Personnel,Cold Bay PenAir Terminal,Other,5776,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,AEA Personnel,Cold Bay Reeve Terminal,Other,8760,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,Regional Planners,Cold Bay RTH,Other,,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,FALSE,AEA Personnel,Cold Bay Church,Public Assembly,1504,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,0,End Use Study,School Shop,Public Assembly,2400,No,,,,,,,,,,,,,,,,
Cold Bay,1418448,0,End Use Study,Community Center,Public Assembly,2700,No,,,,1262,,1616,,,,,,,,,,
Cold Bay,1418448,0,End Use Study,City Building,Public Assembly,4350,No,,,,2177,,12774,,,,,,,,,,
Cold Bay,1418448,100 St. Louis Road,End Use Study,Airport Fire Building,Public Safety,3731,No,,,,3451,,85315,,,,,,,,,,
Cold Bay,1418448,FALSE,ARIS,Living Quarters --9 Jerry --2533000199*Central Region,Residential - Multi-Family,1820,No,,,,1348.423358,,,,,,,,,,,,
Cold Bay,1418448,FALSE,ARIS,47839 Cold Bay RTHState of Alaska,Residential - Multi-Family,,No,,,,686.0145985,,3577.365529,,,,,,,,,,
Cold Bay,1418448,FALSE,ARIS,Warm Storage --2533000213*Central Region,Warehousing,2624,No,,,,3637.708029,,,,,,,,,,,,
Cold Bay,1418448,FALSE,ARIS,Sand Storage --2533000815*Central Region,Warehousing,4200,No,,,,8879.649635,,,,,,,,,,,,
Coldfoot,1412829,0,End Use Study,INCINERATOR,Other,100,No,,,,,,,,,,,,,,,,
Coldfoot,1412829,0,End Use Study,SHOP,Other,6500,No,,,,,,,,,,,,,,,,
Coldfoot,1412829,0,End Use Study,COLD STG,Warehousing,900,No,,,,,,,,,,,,,,,,
Copper Center,1400669,Brenwick Craig Road,End Use Study,Princess Lodge Maintenance shop,Accommodation Services,3850,No,,,,5400,,,,,,,,,,,,
Copper Center,1400669,Brenwick Craig Road,End Use Study,Copper River Princess Wilderness Lodge,Accommodation Services,61300,No,,,,16000,,560000,,,,,,,,,,
Copper Center,1400669,0,End Use Study,Head Start,Education - K - 12,2887.08,No,,,,,,,,,,,,,,,,
Copper Center,1400669,FALSE,ARIS,Copper Center SchoolCopper River School District,Education - K - 12,8234,No,,,,14373.08029,,61520.55368,,,,,,,,,,
Copper Center,1400669,0,End Use Study,Kluti Kaah Health C linic,Health Care - Hospitals,932.4,No,,,,1405,,10962,,,,,,,,,,
Copper Center,1400669,FALSE,Regional Planners,Copper Center Post Office,Office,2400,No,,,,,,,,,,,,,,,,
Copper Center,1400669,Mile 104 Old Richardson Hwy,End Use Study,CRNA Office,Office,18000,No,,,,4566,,99268,,,,,,,,,,
Copper Center,1400669,0,End Use Study,Kluti Kaah Health Community Hall,Public Assembly,4988.2,No,,,,4416,,25137,,,,,,,,,,
Copper Center,1400669,0,End Use Study,Fire Barn,Public Safety,2400,No,,,,,,,,,,,,,,,,
Cordova,1421215,FALSE,ARIS,Mt. Eccles ElementaryCordova School District,Education - K - 12,46009,No,,,,11332.40876,,158510.4266,,,,,,,,,,
Cordova,1421215,FALSE,ARIS,Jr/Sr High SchoolCordova School District,Education - K - 12,52956,No,,,,37035.78832,,251834.2667,,,,,,,,,,
Cordova,1421215,FALSE,ARIS,Community Medical CenterCity of Cordova,Health Care - Hospitals,53700,No,,,,35171.25547,,577065.1935,,,,,,,,,,
Cordova,1421215,FALSE,ARIS,Cordova CMCMunicipal Government/Subdivision,Health Care - Hospitals,53700,No,,,,32846,,585485.2693,,,,,,,,,,
Cordova,1421215,FALSE,ARIS,Eyak Lake A/P SRE Building --2521000127*Northern Region,Other,2400,No,,,,310.6335766,,,,,,,,,,,,
Cordova,1421215,FALSE,ARIS,SREB Building --2531000101*Northern Region,Other,2852,No,,,,1538.667153,,74531.67078,,,,,,,,,,
Cordova,1421215,FALSE,Regional Planners,Cordova Headquarters,Other,3920,No,,,,,,,,,,,,,,,,
Cordova,1421215,FALSE,Regional Planners,ARFF Bldg.,Other,5456,No,,,,,,,,,,,,,,,,
Cordova,1421215,FALSE,ARIS,Maintenance Shop --2523000227*Northern Region,Other,5536,No,,,,6806.816058,,56113.00501,,,,,,,,,,
Cordova,1421215,FALSE,Regional Planners,Shoreside/Alaska Marine Lines Bldg,Other,,Yes,Yes (ACEA),,,,,,,,,,,,,,,
Cordova,1421215,FALSE,Regional Planners,Cordova Labor Hall,Public Assembly,6232,No,,,,,,,,,,,,,,,,
Cordova,1421215,FALSE,Regional Planners,Cordova Bunkhouse,Residential - Multi-Family,2876,No,,,,,,,,,,,,,,,,
Cordova,1421215,FALSE,ARIS,47848 Cordova RTHState of Alaska,Residential - Multi-Family,,No,,,,283.9927007,,478.159299,,,,,,,,,,
Cordova,1421215,FALSE,ARIS,Airport Sand Storage --2523000524*Northern Region,Warehousing,8750,No,,,,3432.963504,,14012.62611,,,,,,,,,,
Cordova,1421215,FALSE,Regional Planners,Cordova Warehouse,Warehousing,,No,,,,,,,,,,,,,,,,
Craig,1421260,Ninth St.,Southeast Conference/Renewable Energy Alaska Project,29 - Blue Heron,Accommodation Services,600,,,,,,,,,,,,,,,,,
Craig,1421260,406 9th St.,Southeast Conference/Renewable Energy Alaska Project,76 - Harbor Place Lodging,Accommodation Services,800,,,,,,,,,,,,,,,,,
Craig,1421260,Water St.,Southeast Conference/Renewable Energy Alaska Project,88 - Craig Inn,Accommodation Services,1600,,,,,,,,,,,,,,,,,
Craig,1421260,Water and Ninth St.,Southeast Conference/Renewable Energy Alaska Project,28 - Harbor Store / Bunkhouse,Accommodation Services,2100,,,,,,,,,,,,,,,,,
